7.873487	9.869635
9.689088	10.517536
9.361846	9.930824
7.253916	7.203194
8.947086	10.465943
8.073249	7.736576
8.879066	9.421369
8.137439	8.739383
9.436291	9.607770
8.014612	7.524931
9.248458	7.603615
10.418118	9.587467
7.247274	6.011768
8.358394	8.816146
9.091021	8.029985
10.315123	10.887903
9.051325	8.308981
9.640828	9.692083
9.634732	8.848338
9.280030	9.664748
8.171651	9.306356
8.713638	9.089197
6.970177	6.726314
8.989651	8.792896
9.137786	11.164539
8.656680	8.970056
10.407367	11.223753
11.376439	11.059410
9.498336	8.910177
8.934842	9.857271
9.627746	7.205123
7.470478	7.690685
8.503203	8.815686
7.087937	6.121980
8.941671	8.808852
9.183754	7.268397
9.127140	7.860945
11.348665	9.278926
9.242420	9.013739
9.432415	8.193228
9.589734	10.311495
8.638999	9.328335
10.259832	11.460557
8.457712	7.431869
10.106276	8.244676
8.020134	6.734008
10.698867	11.389988
9.797538	9.597176
9.066116	8.678676
7.279964	5.039880
8.639000	9.031004
7.119367	6.332443
7.670743	7.901771
10.128500	9.404002
8.540952	7.291357
8.507703	9.551153
10.588754	11.233478
8.900100	8.655960
8.809985	8.783263
9.305860	9.503353
8.470849	8.764682
9.703099	11.172293
10.837110	9.743142
10.618099	10.121806
8.264400	7.828249
8.479983	9.479485
7.217169	6.694709
10.705441	11.601573
8.109842	8.725486
9.413209	9.336224
9.989116	10.932466
9.139267	10.049028
9.601496	9.813512
9.324677	8.836886
10.305911	8.521567
7.938990	9.136166
8.859895	9.789827
9.399630	9.531480
8.260304	8.010791
9.109724	9.014557
8.410805	9.990731
9.466388	8.279377
9.564100	9.632095
7.624551	7.333213
7.656668	6.468404
8.165425	8.146938
7.643208	6.656281
9.199854	9.792770
8.457099	7.703078
9.444121	10.286165
7.353146	7.922301
9.274360	9.758390
9.575276	8.418739
8.656344	7.638380
10.019832	11.040651
9.092643	8.804125
9.061334	10.193187
8.204524	7.741944
8.846762	8.028980
7.353671	8.759668
9.032112	7.114242
7.870414	9.382782
9.764350	11.534710
9.117424	8.761543
10.259161	12.071316
8.141947	7.793096
9.748235	10.658484
8.597936	9.386452
7.399830	7.594677
9.870271	10.423969
10.407354	9.358241
7.549824	7.504375
8.452978	8.639275
8.653629	9.647070
9.664072	10.632868
9.513876	10.455297
8.570403	8.252479
7.264426	7.029796
8.226752	6.854113
8.311859	10.005405
6.625599	6.804451
9.692473	7.782132
7.605639	8.741305
9.829065	11.399983
10.789021	9.510502
7.130553	8.047535
8.258013	7.196111
8.949172	7.538345
9.885439	10.054932
8.382023	9.272332
8.600389	8.061151
8.079292	8.610293
10.758693	9.365333
7.001402	8.875340
8.252899	8.318306
8.560309	10.127686
7.899127	6.704861
9.239776	8.649796
8.856371	7.288886
8.934964	8.195295
9.477179	9.402122
11.025264	11.926317
8.418672	9.859573
7.555659	6.739784
9.759830	9.615135
8.879964	6.120448
8.352864	8.931663
7.961523	8.446182
9.276320	9.692110
8.186428	7.883084
8.600321	9.396558
8.202274	7.081110
8.124672	6.691256
10.739150	10.916426
9.082074	10.471817
9.379251	8.562237
8.550657	9.960308
7.375418	8.651317
8.178557	8.013469
9.405640	9.552156
9.106358	9.608917
12.392954	11.465719
7.877840	8.791094
9.496438	7.828902
8.506723	7.593557
8.576673	8.572662
7.503071	9.039555
9.279878	7.515216
7.857245	8.627484
8.210473	7.341323
8.789595	9.227518
8.024571	6.627606
8.696166	9.010531
8.493056	9.681213
8.356703	9.970122
8.479661	7.732222
8.636655	9.822568
9.794475	10.213079
10.064900	9.106077
10.554669	9.530353
8.894152	6.981775
8.823551	7.562481
8.874349	8.371788
9.868426	9.481079
9.132394	7.432625
9.053940	6.787605
9.548295	9.280668
8.523922	7.180043
8.890419	8.959644
8.440195	7.882790
10.485512	9.106254
8.853942	9.709088
9.103050	8.330626
7.678967	8.407356
7.813396	8.428162
9.145374	10.374151
11.115856	12.427981
10.183785	10.039626
9.121712	10.176049
10.529690	9.535779
7.109050	9.047966
11.071747	11.896692
8.550524	8.483816
9.243706	8.294139
10.133472	11.950261
11.798146	10.889919
7.302393	7.751777
9.532767	9.815484
9.375326	11.395805
10.205943	8.399026
8.257964	8.449361
10.495368	11.593117
7.433999	7.121731
9.059764	9.329040
9.069039	11.073443
9.264335	8.932632
8.367567	8.305252
9.310194	10.807626
7.631373	8.091369
8.811797	8.212616
9.618507	9.457888
8.823802	7.667701
9.169025	8.312558
8.354616	8.473443
8.782324	9.276592
8.823169	8.252812
9.237307	10.722094
10.438113	9.886048
8.490117	8.887100
8.932840	8.634878
7.961643	7.476011
8.417678	8.740483
9.183322	9.108602
6.915060	8.840168
6.959391	8.435228
12.582258	14.026401
8.280489	9.384750
8.833586	7.994375
8.968568	8.787100
7.843085	7.891441
9.266450	11.104881
9.379481	8.991029
9.642180	9.962595
9.215149	8.986779
8.979733	10.946581
8.404382	9.245604
7.935935	8.235320
7.834720	7.867953
10.346326	9.028256
9.094300	9.590320
7.225182	7.314304
10.643444	9.355855
10.598303	10.907235
8.507438	6.819030
10.466430	8.436926
10.220406	10.228133
10.229208	11.156256
9.438866	9.625728
9.009694	10.093149
9.863360	9.122704
8.370214	7.660556
8.847512	8.027831
10.384986	9.883529
9.598445	8.699176
9.763759	10.606753
7.975936	8.313979
8.623000	6.967361
8.851273	10.258713
10.620770	10.308410
8.603756	9.473597
10.122282	10.490128
9.435825	9.701511
9.137750	7.624619
10.140304	10.219293
9.243845	10.015920
9.427386	8.498823
10.478901	11.019742
9.465988	8.882120
6.948676	6.448006
8.494281	8.706112
8.833215	9.504143
9.201035	9.354815
10.386294	11.120654
9.698200	8.998739
8.746300	7.980379
8.637716	8.673309
8.869011	10.238172
8.837143	10.711562
11.190220	9.687521
11.037463	12.623231
10.553055	10.195109
9.694986	9.700062
8.760404	9.955505
7.810326	7.783724
8.301333	8.006044
8.773941	9.106659
9.584037	8.652571
9.248383	8.364294
9.052364	8.379287
10.318811	11.339897
9.457957	10.151222
7.728093	7.362567
8.677089	8.751478
10.136069	10.197942
9.463650	10.959392
9.081616	9.057936
10.118769	10.340195
8.577666	8.688203
7.526196	8.443892
8.778454	9.021091
8.139717	7.864776
7.731788	7.193697
8.917225	8.016181
8.812543	8.020067
7.077056	7.300895
9.287675	9.884400
8.357047	8.112617
7.211666	7.480169
10.058259	8.236895
10.097560	11.663478
10.310237	11.445887
7.664019	8.005888
7.493644	7.528947
8.318611	10.404761
9.037128	8.476337
8.629304	9.712356
9.080733	9.166791
9.452440	10.831387
8.139101	7.242043
7.569101	7.559436
9.806570	9.903891
10.188970	10.716683
9.316669	9.807595
8.647262	7.896978
10.872186	10.382300
9.144037	9.194277
8.305021	9.435134
10.556620	9.251681
8.156552	8.234863
9.706040	8.680878
8.340617	7.818507
7.595480	8.287305
9.418569	7.471518
8.811393	7.439102
8.357164	7.743222
10.730214	10.440854
9.153781	8.819428
9.694536	11.641425
8.091668	6.198302
7.450274	6.342570
10.296038	10.597336
7.777939	8.549299
8.766994	8.365215
7.663942	9.304391
9.217618	9.330908
10.011386	9.948283
9.445773	9.164450
9.915844	10.932577
10.860674	11.188750
10.262571	9.540519
9.037818	8.873156
10.086963	8.655972
9.174094	10.247799
9.320684	8.071170
9.161203	9.747056
10.408099	10.660234
9.440628	7.640926
9.383137	9.042760
8.756597	8.777864
8.459500	8.110592
9.503800	9.401789
8.643001	8.076174
9.476681	9.862679
9.488535	9.716038
9.663533	10.717567
9.762575	9.809341
9.550538	9.523051
10.766436	11.466100
8.155304	8.923205
10.549393	9.188501
7.728174	8.851512
8.773211	7.801431
8.674444	7.659153
8.381906	6.938454
10.651976	11.309756
8.517003	8.464047
10.133786	9.479994
9.673433	8.569651
8.377063	9.061220
9.980793	10.979592
8.506355	8.058078
10.107418	10.875876
10.749343	8.920152
7.879468	6.041410
9.179008	8.512045
9.642005	9.556451
9.341411	10.203206
10.105046	10.571292
7.797672	7.911188
7.583191	8.232906
10.786515	9.962297
8.574604	7.603648
8.612608	10.122824
10.922080	9.364485
10.352325	9.793750
9.338989	9.580571
7.512678	6.855799
10.890287	10.843985
8.186974	8.004244
11.109248	9.769497
10.020153	10.128976
9.513834	9.628697
10.229204	9.953338
9.781700	10.104767
8.619563	8.633549
7.539108	8.186449
9.648444	10.744186
10.796773	9.694889
7.263959	7.692815
10.231437	8.985034
6.291822	5.386529
10.004945	9.317726
8.445917	9.477996
9.316147	9.001676
9.770139	9.490268
7.956749	7.614685
9.275184	9.552313
10.494758	10.737549
9.873404	10.703772
8.590170	8.717936
7.689055	8.006950
9.688287	11.226196
7.749777	7.946807
9.431721	11.449999
8.481019	9.016478
9.023169	7.370407
8.311226	7.737929
9.497364	10.506849
9.135972	9.455423
7.587300	7.186759
8.737231	9.754802
10.200099	9.044827
10.257162	10.580798
8.285437	9.176866
8.583616	8.346707
8.976859	9.097054
9.276778	9.541459
7.667839	6.068407
9.152568	9.740870
7.560273	7.831175
9.930379	12.265953
8.674119	8.364836
9.506052	8.777254
10.512898	9.771923
9.196815	7.584185
8.774396	8.805844
9.616859	7.286146
8.765378	7.391520
8.890227	9.395666
8.659600	6.228530
11.361235	9.858042
7.639370	7.534874
9.360091	8.913067
7.877141	7.991303
9.672684	8.620971
9.171540	10.185996
10.145620	10.108460
7.364565	8.847158
6.883077	6.970286
9.766400	10.458080
9.336147	9.239654
10.174052	12.978190
8.840702	12.144078
9.529011	10.237294
8.234902	8.185836
7.491093	8.191534
9.664571	9.371934
8.988713	10.091924
9.791724	9.221165
8.437376	7.158655
9.392498	9.403399
8.914065	8.565761
10.392799	10.403170
8.440152	10.249337
8.155478	7.502788
9.349251	9.813237
9.548448	9.550836
9.898448	10.078100
8.822069	7.739483
9.185851	9.289970
8.434706	8.246489
10.357817	10.933477
9.146801	10.160978
8.166358	9.002981
7.583811	7.873449
8.944331	8.253463
8.681214	6.883294
8.563186	8.236662
8.976624	10.531424
9.511185	9.244840
10.330733	11.095372
9.130565	9.378854
9.150215	10.290918
9.470468	10.147886
9.535865	9.369730
9.097694	9.869526
10.028533	10.104137
9.117604	8.940362
7.765401	8.332311
8.952280	9.002430
11.006259	12.016092
8.358778	9.261809
8.646837	6.841557
8.192839	7.938347
7.977908	9.506813
10.362745	9.880400
7.474671	7.928419
9.958864	10.053783
9.658701	10.330446
10.555544	9.303371
7.476862	7.342553
8.251397	9.308954
8.553226	8.212113
9.678578	8.983176
8.196617	7.437096
8.085050	6.864455
8.333528	7.631255
9.642131	9.567277
9.520601	8.239215
8.864723	9.503669
8.970232	8.234325
8.035900	7.832655
7.270445	7.126676
10.263748	10.043076
7.519920	7.834359
10.139401	10.705874
7.058478	8.822283
9.176349	8.313372
9.954640	10.842454
9.132405	9.939583
9.688834	8.873326
9.732886	8.370041
8.064243	8.051779
8.720184	9.806681
9.285357	8.869579
9.747200	10.524668
8.254877	8.542491
9.142621	10.367003
8.801191	8.908716
9.717387	9.532306
8.808538	8.212169
9.799882	9.078354
10.189366	9.488193
8.694131	7.724497
9.950126	10.880114
9.726231	10.000189
6.887951	6.292747
9.390363	6.413133
9.715517	8.783480
8.153974	8.372812
8.614720	7.674871
9.787203	11.011117
10.169389	8.947051
8.411334	9.604110
8.466735	8.907388
10.053681	8.261606
8.706175	10.455637
9.832201	12.588792
10.400791	11.138576
10.340883	9.964142
11.269249	12.847065
7.270708	5.320470
8.200458	8.332528
9.234231	8.844061
8.343470	9.312311
7.987723	6.808373
9.775820	9.528715
9.891123	9.567487
7.565882	8.240976
8.635423	7.770396
8.986682	10.226979
8.280271	6.734257
7.803188	9.136559
8.974971	7.946791
10.391620	10.907555
8.949118	8.710204
9.443739	9.673486
9.124984	8.970150
8.247931	11.037471
9.869171	9.945780
10.928195	10.019928
9.877532	9.167998
8.950745	9.622624
9.915270	9.874879
10.113225	11.635865
8.894701	8.965385
9.220097	10.176035
7.456045	9.454685
8.480787	9.632019
8.482860	7.055347
8.924969	7.079657
10.725973	9.552164
10.057015	8.563293
8.590871	7.882918
9.167537	9.232269
9.328740	9.080547
8.529011	8.524683
8.824148	8.215501
8.901363	8.075961
8.934588	7.243050
7.420649	8.667583
9.978455	10.652469
10.770669	10.398706
11.509253	12.277153
9.385634	9.280914
8.666918	9.202385
8.766242	8.187624
9.192729	8.720695
8.362913	10.195761
8.612448	8.522999
11.401072	11.584796
7.609445	6.431326
10.240131	10.909116
9.036175	8.507328
7.852649	7.187853
9.644527	9.850385
9.228685	8.433508
8.977611	6.613356
8.423227	6.899021
8.806292	8.272135
8.228824	7.421746
9.001212	10.124872
10.079330	10.421251
9.793631	9.559282
9.299238	8.009294
8.299333	7.545108
9.610836	9.529955
10.631394	8.420459
8.792907	8.230707
7.612284	8.436554
8.150025	8.876395
9.900918	9.190346
8.690673	10.347965
8.514354	7.398037
9.100393	9.840438
7.448708	5.495682
7.326726	7.273366
9.285649	8.832743
9.503513	9.596881
10.689232	11.204547
10.370978	8.228964
9.772453	10.282874
8.601700	7.970508
9.654526	8.836783
7.257001	5.945447
8.926137	8.824145
9.474400	8.203834
9.284348	9.736969
9.308692	10.351947
6.973654	8.138571
6.892530	8.291649
9.415333	11.049931
8.549767	5.873775
7.709707	7.153525
9.013182	9.874045
9.653607	8.154998
9.320336	7.802795
9.782061	8.758779
7.618354	7.661136
7.881808	8.476429
10.384243	11.197401
8.817610	10.424173
9.097032	9.288222
8.386294	7.978288
8.448375	9.186195
6.890043	7.684857
10.183910	9.573171
9.370107	10.880005
8.474838	9.255212
9.012921	8.319954
10.204505	10.625218
11.164328	11.386155
8.222349	9.163805
7.323125	6.782150
8.238752	6.944777
8.878431	8.796357
8.687935	9.401830
9.739874	9.545714
9.673384	11.077029
8.622152	7.498956
11.080988	12.511834
8.407556	8.068904
9.317213	9.104840
7.125462	4.997371
10.213722	11.366419
9.408747	8.964234
8.505839	7.140437
9.312264	11.040493
9.004710	8.441906
8.027898	8.912928
8.969488	7.233270
8.835364	9.830246
8.422153	10.806736
9.351566	11.713219
7.948188	8.159909
8.675093	8.053066
7.903439	9.599697
8.158690	9.069601
6.785511	6.434216
9.524069	8.999696
10.406487	13.530846
8.548940	9.119896
7.886132	10.726543
10.885061	9.821949
9.183871	9.110052
8.407346	8.263504
8.945066	9.504713
11.010072	11.454159
9.699536	9.730662
8.852008	7.952931
5.864631	6.700217
8.263040	7.057693
9.085483	9.577668
7.431802	8.131679
8.224995	8.934195
8.581382	6.746688
8.890440	6.790267
8.238847	7.843388
7.914155	7.221274
8.373745	6.973813
9.113230	9.120178
6.181917	6.950275
9.426881	9.483231
9.379965	7.819135
9.714830	8.809352
9.566712	10.119149
9.237501	9.379835
8.914638	8.866382
8.137233	7.920360
9.485065	9.070768
9.238791	7.145182
9.959280	9.201549
9.763177	10.293054
8.218541	8.702419
7.503650	7.143744
8.280026	7.970848
9.248663	9.862103
7.019925	7.399426
7.801353	6.618639
8.465850	7.642694
9.820884	9.121033
10.088054	8.636267
8.473920	9.537670
6.719385	7.219637
8.335981	7.511060
9.240545	9.938971
9.169513	9.729945
8.064310	7.664605
10.804812	12.128771
9.018513	11.126716
10.197586	11.027284
8.402759	9.858621
9.998641	10.758932
8.668738	10.606376
11.085552	8.834431
7.410698	6.536298
9.661602	10.625512
12.219355	10.305688
8.783506	8.334040
10.073968	9.403011
9.386196	8.483017
11.798956	11.240951
8.645287	9.447864
8.543096	7.083366
8.332808	7.708938
7.125045	9.018172
9.768822	9.009323
8.475095	9.097476
9.711926	9.229152
8.462629	8.391406
10.106164	11.117915
10.846243	10.170862
10.536665	11.314313
8.344285	7.752678
10.251047	11.128321
8.639397	9.719786
8.463177	8.460436
7.905744	8.953031
8.938324	8.987581
11.378694	11.384302
8.654283	7.033603
9.366860	10.067370
9.439410	7.499206
9.618569	9.686304
9.639392	9.434963
8.669537	7.063099
7.958115	6.977059
9.035610	10.379460
8.694524	9.197709
10.786559	9.932110
10.690849	11.038502
9.086516	9.967726
9.224123	7.946534
9.359751	7.908917
8.982382	9.115014
7.529666	8.366002
9.837834	9.869483
8.131180	8.085059
9.446104	9.867057
9.294090	8.677435
9.760155	9.135776
10.811432	9.681120
9.423261	10.574373
8.516580	9.936643
8.798673	9.531248
10.401703	10.331815
8.661428	7.837447
9.303413	8.439808
8.152834	6.725520
10.736606	8.759188
8.609696	7.670041
9.448606	9.055716
10.795137	11.271358
9.235434	8.890558
8.933899	8.254378
8.823350	8.408034
9.788033	9.119386
7.809484	6.650248
10.704755	12.676098
9.682169	10.158654
10.444631	9.723718
8.164608	8.734336
9.466834	10.897820
9.301375	10.543410
9.861103	9.958992
8.106503	7.629427
10.064360	10.426654
9.055344	9.086304
